Income,Marital_Status,Expenses,Cluster
-0.14483527220542886,1,-0.019452265165088304,2
0.614072852737321,0,0.7709239825953417,3
-0.40391133095172665,1,-0.07371384694138726,2
-0.05586088974382462,0,0.48937803941643204,1
-0.20855851729718178,0,-0.18530842078320964,1
0.6293700955696009,1,0.8518044535449194,0
0.1355531128820494,0,-0.0030714102892244687,3
0.4147201612164514,0,0.15152290760174048,3
-0.8075631278434247,0,-0.3675454312771948,1
0.7233824921376446,0,0.8108523163552598,3
-0.12737015663643858,1,-0.28154594317890963,2
0.5295258160056181,0,1.2183260813923726,3
-0.3681566975054197,1,-0.32249808036856925,2
1.0679521235992795,0,0.8948041975940619,3
0.8533327226649567,1,0.940875351932429,0
0.3773472565723184,0,0.15357051446122344,3
0.07073066471252785,0,0.27233171231123626,3
0.12862202680834173,0,0.12490401842846173,3
0.5,1,0.5467110314819554,0
0.265350676315227,0,0.005119017148707448,3
-0.018335318005557082,1,-0.24468901970821602,2
-0.8706146377209856,0,-0.28154594317890963,1
-0.4399102317486489,0,-0.34195034553365755,1
0.3542029251015236,0,0.7217814179677502,3
0.11039357576867882,0,0.3388789352444331,3
-0.6070806998259595,1,-0.3849500895828001,2
0.614072852737321,0,0.7709239825953417,3
1.0367469695581815,1,0.938827745072946,0
0.9191017068181124,0,1.2766828768876375,3
-0.4488870568837593,0,-0.08190427437931917,1
-1.1196452016732314,0,-0.3511645764013309,1
-0.969603981557815,0,-0.3829024827233171,1
0.18822326035846235,0,0.005119017148707448,3
0.915987298097768,1,1.2039928333759917,0
-0.4006442551372477,0,-0.0798566675198362,1
1.302021312326341,0,1.9513693370872793,3
-0.6474153460963024,0,-0.0296902994625032,1
0.08269976489267503,0,0.29485538776554904,3
0.5351134316509419,1,1.2684924494497056,0
-0.48977130469298646,0,-0.3583312004095214,1
-1.1623919880308997,0,-0.37983107243409264,1
1.03399896186376,0,1.5971333503967238,3
0.5677841897957314,1,0.18428461735346813,0
-0.3942627706024244,0,-0.3040696186332224,1
-0.25280144117736864,0,-0.1597133350396724,1
0.29228115172055813,0,0.6265676990017917,3
0.2666330799059571,1,0.8026618889173279,0
0.334905804402919,0,0.21499872024571282,3
-0.04401392323898507,0,-0.1289992321474277,1
-0.7760221061952307,0,-0.3869976964422831,1
-0.34177582363897285,0,-0.28256974660865114,1
-0.4282464657567708,0,-0.21295111338622985,1
-0.1521938261427132,1,0.7647811620168927,2
-0.8296387896552777,0,-0.20783209623752238,1
0.03369362767549083,0,0.5528538520604044,1
-0.16239198803089983,1,-0.31123624264141286,2
0.4877560990504107,0,0.6347581264397236,3
1.368065097248939,0,0.42283081648323523,3
0.8918353638056853,0,0.836447402098797,3
0.3894690238466001,1,1.4415152290760174,0
-0.17231534914964428,1,-0.28256974660865114,2
-0.7481756282250923,1,-0.347069362682365,2
0.19185673719886415,0,0.07576145380087024,3
0.49923666452932736,1,0.9060660353212183,0
0.6022564196513084,1,0.8538520604044023,0
-0.2420231443314708,0,-0.3245456872280522,1
0.5709291319349028,0,1.2039928333759917,3
-0.7069860462275961,0,-0.3255694906577937,1
0.6737351531250955,0,0.4637829536728948,3
-0.2651674758022656,0,-0.13309444586639366,1
-1.3508442490305639,0,-0.30304581520348095,1
-1.1247137491984978,1,-0.33785513181469157,2
-0.4429330402125126,0,-0.342974148963399,1
0.632606637965253,0,0.6664960327617098,3
-0.2430002137339318,0,0.23854619912976707,1
-0.4060486702696101,0,-0.3665216278474533,1
0.06462398094714665,0,0.5313539800358331,3
-0.8926292326951849,1,0.1781417967750192,2
-0.23164178193032273,0,-0.3583312004095214,1
1.017694116210192,1,1.05144612234451,0
0.9290861347745107,0,1.5479907857691324,3
-1.3508442490305639,0,-0.3900691067315076,1
-1.2972580989893439,1,-0.3829024827233171,2
-0.40198772556563156,0,-0.3634502175582288,1
0.9008732557784496,1,1.0063987714358844,0
-0.3062043907056273,1,-0.22728436140261069,2
-0.24901529724283228,0,-0.27028410545175324,1
0.5978596073402339,0,0.9306373176350141,3
-0.3656224237427865,0,0.09111850524699258,1
-0.5550822875637386,0,-0.35321218326081394,1
0.8610271442093371,1,0.6019964166879959,0
-0.30849439711764526,1,0.04607115433836703,2
0.3274556502091539,0,0.5047350908625544,3
-0.673857286800403,0,-0.37983107243409264,1
-0.38910262282067726,0,-0.35014077297158946,1
0.06477664804128118,0,0.0788328640900947,3
0.09900461054624286,0,-0.03890453033017661,3
-0.7591981924216055,1,-0.13104683900691066,2
0.38800341974290864,1,0.41873560276426924,0
0.3408598210741657,0,0.23137957512157667,3
0.47419926109126437,1,0.345021755822882,0
-0.4522457329547189,0,-0.10135653954440747,1
-0.02227412903422796,0,-0.19145124136165856,1
0.2011694299410705,1,0.6839006910673151,0
-0.7075967146041342,1,-0.3583312004095214,2
-1.2446184849317579,1,-0.3747120552853852,2
-0.8905834936337822,0,-0.3675454312771948,1
0.01544231790756351,1,-0.3839262861530586,2
0.13979725809898935,0,0.31328384950089583,3
-0.26263320203963236,0,-0.16483235218837983,1
0.8928124332081463,1,0.8139237266444843,0
0.5859515739977406,0,0.5252111594573842,3
0.7111385911880553,0,0.83849500895828,3
-0.7496412323287839,0,-0.3869976964422831,1
0.09582913498824464,1,0.40849756846685437,0
0.8367530762419468,1,0.17199897619657026,0
-0.5383805074654209,0,-0.3829024827233171,1
0.31087600378614394,0,-0.2764269260302022,3
0.5501358737137797,1,0.6480675710263629,0
0.01544231790756351,1,-0.3869976964422831,2
-0.34473756526518273,0,-0.3552597901202969,1
-0.28513633171506214,0,-0.3624264141284873,1
0.8026167139934659,1,0.13514205272587662,0
0.230908979878477,0,0.6675198361914513,3
0.5475405331134927,1,0.45968773995392886,0
-0.984901224390095,1,-0.395188123880215,2
-1.2446184849317579,1,-0.3747120552853852,2
0.8894537571371867,1,0.9623752239570003,0
-0.6852767854416659,0,-0.3941643204504735,1
-1.1803456383011206,0,-0.3757358587151267,1
0.9248725229763977,1,0.8579472741233684,0
0.3887667552135813,0,0.4371640644996161,3
-0.7771213092729993,0,-0.3265932940875352,1
-0.32354737259930993,0,-0.39211671359099054,1
-0.5036640102592287,1,-0.34195034553365755,2
1.4361546212329395,1,1.6503711287432812,0
0.7431681475374797,0,0.6521627847453288,3
-0.04758633324173308,0,-0.16892756590734578,1
-0.6992916246832158,0,-0.37266444842590224,1
1.0646545143659736,0,1.235730739697978,3
0.5828066318585692,0,0.03583312004095214,3
0.3378675460291289,0,0.4330688507806501,3
0.8758663857592135,0,1.4732531353980036,3
0.9307349393911636,0,0.5180445354491937,3
-1.0233122652743427,0,-0.37675966214486817,1
-0.52338859882141,0,-0.0798566675198362,1
-0.6335531739488871,1,-0.36140261069874585,2
-0.6169735275258771,0,-0.35321218326081394,1
0.5812188940795701,0,0.40030714102892245,3
0.041571249732832584,0,0.7054005630918864,3
-1.0572043601722085,0,-0.2743793191707192,1
-0.08529510549296204,1,0.5180445354491937,2
-0.03729657109706574,1,-0.26721269516252877,2
-0.4762144667338402,0,-0.22933196826209368,1
-0.5223809960001221,0,-0.3900691067315076,1
-0.5418307837928613,1,-0.33273611466598413,2
-0.01812158407376874,0,-0.08292807780906065,1
0.21081799029037282,0,-0.26209367801382133,3
0.6279960917223901,1,1.5715382646531866,0
0.9824280174651155,1,1.2193498848221143,0
-0.14401086989710238,1,-0.3849500895828001,2
-0.14752221306219657,0,-0.3358075249552086,1
0.866614759854661,0,1.1251599692858971,3
0.09943207840981955,1,0.06040440235474789,0
-0.3243107080699826,0,-0.32249808036856925,1
0.08737137797319165,0,-0.17302277962631174,3
0.4276663307990596,0,0.15254671103148196,3
-0.032899758785991266,1,0.16892756590734578,2
0.47948154254831915,0,0.796519068338879,3
0.558837898079448,1,1.1343742001535706,0
0.04795273426765595,0,-0.12080880470949577,3
0.18978046471863455,0,0.246736626567699,3
-0.1339959085218772,0,-0.17507038648579473,1
0.39221703154102167,1,-0.29485538776554904,0
-0.1350035113431651,0,0.018428461735346815,1
1.0591279655583035,1,1.0780650115177886,0
-0.4014686574455742,1,-0.22421295111338624,2
0.6461940093432261,0,1.1456360378807269,3
-0.5343195627614424,0,-0.3900691067315076,1
0.6255228847974108,1,0.8743281289992322,0
0.6773686299654972,0,1.2121832608139238,3
-0.673857286800403,0,-0.37983107243409264,1
-0.5288540807914263,0,-0.3747120552853852,1
-0.7790143812402675,0,-0.37983107243409264,1
0.5164269793288755,1,1.1691835167647813,0
-0.15289609477573204,0,-0.06757102636293831,1
-0.2795487160697383,0,-0.14742769388277452,1
-0.30788372874110714,1,-0.3317123112362426,2
-0.7831974596195536,0,-0.31430765293063734,1
0.09347806173857287,1,0.3040696186332224,0
0.3734389789624744,1,0.8937803941643204,0
-0.37817165888064486,0,-0.3818786792935756,1
1.0303044181857042,1,1.0104939851548502,0
-0.6467436108821105,0,-0.3736882518556437,1
0.7898537449238191,0,1.3145636037880728,3
-0.7417025434337883,0,-0.25902226772459686,1
-0.6070806998259595,1,-0.3562835935500384,2
-0.09289792678086166,0,-0.3644740209879703,1
0.8837440078165553,0,0.6224724852828257,3
0.22321455833409667,1,0.09726132582544152,0
0.5629599096210802,1,0.6531865881750704,0
-0.48296235229458645,0,-0.3706168415664193,1
0.24196207749381698,0,0.64601996416688,3
1.1966504839546883,1,1.3196826209367802,0
-0.6384079875423652,0,-0.37675966214486817,1
0.27002228939574363,0,0.3480931661121065,3
-0.8782174590088853,0,-0.2876887637573586,1
0.7802967848309975,1,0.4023547478884054,0
-1.5270220756618118,1,-0.397235730739698,2
-0.4057738695001679,0,-0.3317123112362426,1
0.2305425788525541,0,0.11364218070130534,3
-0.8640804860920277,1,-0.3777834655746097,2
-0.375209917254435,0,-0.34911696954184795,1
-0.360889743824616,0,-0.2457128231379575,1
0.23631339501083937,0,0.06654722293319683,3
-0.5586852309853134,0,-0.3869976964422831,1
0.9390705627309089,0,1.5592526234962887,3
-0.17204054838020214,1,-0.2774507294599437,2
1.3168910872950443,0,0.6982339390836959,3
0.5756923452719,1,0.585615561812132,0
-0.6467436108821105,0,-0.3736882518556437,1
0.40800280907453207,0,0.6726388533401587,3
-0.7872278709047053,1,-0.3480931661121065,2
0.6067448322188636,0,0.38904530330176607,3
0.3796677964031633,1,1.4640389045303301,0
-0.0138774388568288,0,-0.21909393396467877,1
-0.479847943574242,0,-0.342974148963399,1
0.9706726512167567,0,1.4916815971333504,3
0.830188391194162,0,0.5600204760685948,3
-0.4141094928399133,0,-0.31328384950089583,1
-0.8902476260266862,1,-0.32249808036856925,2
1.1100577081615828,0,0.45866393652418735,3
-1.3508442490305639,0,-0.36856923470693626,1
-0.6092485725626698,1,-0.3439979523931405,2
-0.6711703459436353,1,-0.2364985922702841,2
0.2849531312021007,0,0.7228052213974917,3
-0.7594729931910476,1,-0.39109291016124903,2
-0.147705413575158,1,-0.146403890453033,2
-0.016686513388904155,0,0.17199897619657026,1
0.4443375774785503,1,0.5845917583823906,0
-0.18495618454398338,1,-0.37675966214486817,2
-0.7813959879087662,1,-0.37675966214486817,2
0.736572929070868,0,0.8661377015613002,3
-0.6847577173216085,0,-0.3562835935500384,1
-0.005267014747641293,1,0.07269004351164576,2
-0.6284235595859669,1,-0.33990273867417453,2
-0.1471252786174468,1,-0.02764269260302022,2
0.33902781594455134,0,0.8006142820578449,3
1.1750633568440658,0,2.002559508574354,3
-0.21799334371469573,0,-0.10647555669311493,1
-1.1960092821593233,1,-0.3511645764013309,2
0.5085493572715337,0,1.0442794983363195,3
-0.43804769320020764,0,-0.3654978244177118,1
-0.09329486122561143,0,-0.3849500895828001,1
0.4112393514701841,0,0.342974148963399,3
1.0126255686849257,0,1.2643972357307396,3
0.8385545479527343,0,0.5108779114410034,3
0.22501603004488413,0,0.4842590222677246,3
0.6205764709474519,1,1.4292295879191195,0
-0.6524838936215688,1,-0.36037880726900434,2
0.24886263014869775,0,-0.3163552597901203,3
0.0901193856676132,0,0.5456872280522139,3
0.7975786998870263,0,0.9163040696186332,3
-0.5409147812280541,0,-0.3276170975172767,1
-1.0018778052578547,0,-0.31840286664960327,1
0.4608561570639064,0,0.6521627847453288,3
-0.5583188299593905,0,-0.36856923470693626,1
-0.17869683368446765,1,-0.3583312004095214,2
-0.22654270098622942,0,-0.31123624264141286,1
0.2914262159934048,0,0.2170463271051958,3
-0.6479038807975329,0,-0.07166624008190428,1
1.1681628041891852,0,1.1087791144100332,3
0.11094317730756313,0,-0.23957000255950858,3
-0.23481725748832097,1,-0.23035577169183516,2
0.3103264022472596,0,-0.16892756590734578,3
-0.10691276602241152,1,0.49756846685436396,2
-0.18266617813196542,0,-0.3358075249552086,1
0.5060761503465543,0,0.8343997952393141,3
-0.8981252480840279,1,-0.38085487586383415,2
-0.1088058379896797,0,-0.14538008702329153,1
0.790220145949742,0,0.3255694906577937,3
-0.5668071203932704,0,-0.3552597901202969,1
-0.8542792586485909,1,-0.3624264141284873,2
0.024106134163842326,0,0.40747376503711286,1
0.40330066257518854,1,0.5835679549526491,0
-0.8111355378461726,0,-0.39211671359099054,1
-1.2883118072730604,1,-0.3757358587151267,2
0.5992336111874447,0,0.3900691067315076,3
0.6071417666636133,0,0.9306373176350141,3
-0.9078043418521572,0,-0.37164064499616073,1
-0.47200085493572713,0,-0.3757358587151267,1
-0.47145125339684285,0,-0.3255694906577937,1
-0.2586943910109615,0,-0.3859738930125416,1
0.9413300357241,1,1.3207064243665216,0
0.16361332478397606,0,0.013309444586639366,3
-0.8088149980153277,0,-0.3869976964422831,1
0.9483221886354615,1,0.940875351932429,0
-0.16239198803089983,1,-0.31123624264141286,2
-0.4057738695001679,0,-0.3317123112362426,1
-0.5794174223687827,0,-0.3583312004095214,1
0.7569387194284144,0,0.4340926542103916,3
0.01544231790756351,0,0.33273611466598413,1
-0.2061769106286831,0,-0.02764269260302022,1
-0.07054746419956642,1,-0.03173790632198618,2
0.3747213825532045,0,0.0491425646275915,3
0.531205154041098,0,-0.17302277962631174,3
0.45313120210069924,1,0.9132326593294088,0
1.0412659155445636,0,1.5991809572562068,3
-0.1492320845165033,1,-0.13616585615561813,2
-0.5240603340356019,0,-0.397235730739698,1
-0.5301059509633294,0,-0.2262605579728692,1
-0.2153369362767549,0,-0.3706168415664193,1
0.39230863179750236,0,0.9644228308164833,3
0.5629599096210802,1,0.6531865881750704,0
-1.0250832035663033,0,-0.3839262861530586,1
0.48256541784983664,0,1.7711799334527771,3
0.6878110592042991,0,0.5078065011517788,3
-0.2924948856523465,0,-0.2569746608651139,1
1.2342065891117828,0,1.7302277962631174,3
0.5349912979756344,1,0.17609418991553621,0
-0.8995603187688925,0,-0.39211671359099054,1
1.0363500351134316,1,1.426158177629895,0
0.7845714634667643,0,0.746352700281546,3
0.7723580959360019,0,0.744305093422063,3
-0.9861530945619981,0,-0.35014077297158946,1
-0.4766724680162438,1,0.09418991553621704,2
-0.14401086989710238,1,0.019452265165088304,2
-0.6402705260908064,0,-0.3849500895828001,1
0.01544231790756351,1,-0.21499872024571282,2
-0.3949039723977894,1,-0.15357051446122344,2
-0.5607004366278893,1,-0.3040696186332224,2
-0.5646392476565602,1,-0.29076017404658305,2
-0.5247931360874477,1,-0.34911696954184795,2
-0.34800464107966167,0,-0.18223701049398516,1
-0.6335531739488871,1,-0.36140261069874585,2
0.29976183933315015,1,0.1371896595853596,0
0.02050319074226741,0,0.5262349628871257,1
0.10431742542212452,0,0.02252367545431277,3
0.8213642331531862,0,1.4538008702329153,3
0.01544231790756351,0,1.3135398003583312,1
-0.5161216451406064,0,-0.23137957512157667,1
-1.0955238007999755,1,-0.36856923470693626,2
-0.0527464810234802,1,0.0,2
-0.8844462764495741,0,-0.3900691067315076,1
0.2731977649537419,1,0.24878423342718198,0
0.5461054624286281,1,0.4760685948297927,0
0.9043845989435437,1,0.39109291016124903,0
0.5919361240878142,1,1.2480163808548759,0
0.2881896735977527,0,0.3153314563603788,3
0.4898934383682941,1,0.7780906066035321,0
-0.5646392476565602,1,-0.29076017404658305,2
0.4057738695001679,0,0.47811620168927565,3
-0.7492442978840341,0,-0.33990273867417453,1
0.3378675460291289,0,0.4330688507806501,3
-0.3969497114591921,1,-0.342974148963399,2
-0.04963207230313578,0,-0.33785513181469157,1
-0.42690299532838694,1,-0.35014077297158946,2
-0.4567952123599279,0,-0.34092654210391604,1
0.42513205703642637,0,0.5620680829280779,3
-0.8988275167170469,1,-0.3869976964422831,2
-0.593615462123294,0,-0.3654978244177118,1
-0.3832402064059113,1,-0.2692603020220118,2
-1.3508442490305639,1,-0.347069362682365,2
18.77574730542579,0,-0.34195034553365755,3
0.11243931483008153,0,0.4924494497056565,3
-0.5430826539647644,1,-0.1289992321474277,2
0.15185795853561723,0,0.6388533401586896,3
0.8738206466978108,0,1.8786792935756336,3
0.9379408262343134,1,0.591758382390581,0
-0.8905834936337822,0,-0.3675454312771948,1
1.378110592042991,0,1.5817762989506015,3
-0.11405758602790754,0,-0.3634502175582288,1
-0.46039815578150284,0,-0.36959303813667777,1
1.19387194284144,1,1.0524699257742514,0
0.7828921254312845,0,0.74225748656258,3
0.8504015144575738,0,0.9930893268492449,3
-0.08095936001954139,1,0.29895060148451497,2
-0.27698390888827823,0,-0.1586895316099309,1
-0.011373698513022503,0,0.18428461735346813,1
-0.3981405147934414,0,-0.2938315843358075,1
0.15597997007724956,0,-0.34092654210391604,3
-0.5310219535281365,0,-0.3562835935500384,1
0.5388385087478245,0,0.41054517532633733,3
0.16471252786174467,0,0.25185564371640645,3
-0.06422704650239687,1,-0.3654978244177118,2
0.6461329425055723,1,1.6554901458919888,0
-0.6065005648682483,1,-0.33375991809572564,2
-1.1122255808982933,0,-0.33990273867417453,1
-0.4901682391377363,0,-0.1894036345021756,1
-0.3438826295380294,0,-0.3900691067315076,1
0.9217275808372264,0,1.6964422830816484,3
0.9797410766083479,1,1.5008958280010238,0
-0.4085524106134164,0,-0.2651650883030458,1
-0.2878232725718299,0,-0.1289992321474277,1
0.4257427254129645,0,0.3818786792935756,3
-0.3177460230221978,1,-0.21397491681597133,2
0.873087844645965,0,0.6716150499104172,3
-0.7120851271716894,1,-0.39211671359099054,2
-0.6519342920826845,0,-0.3235218837983107,1
0.3131049433605081,0,0.8538520604044023,3
0.8600195413880493,0,1.4087535193242897,3
-0.43456688345394034,0,-0.27949833631942667,1
0.601065616317059,0,0.22318914768364473,3
0.4208879118194864,0,0.11261837727156386,3
-0.011251564837714879,0,-0.0030714102892244687,1
-0.9541846050502275,0,-0.3747120552853852,1
-1.0234649323684772,0,-0.3368313283849501,1
0.1586974443528442,0,0.16892756590734578,3
-0.5509602760221062,1,-0.37675966214486817,2
0.4263228603706757,1,0.43102124392116714,0
0.8046013862172148,0,0.7258766316867161,3
0.01802998381728802,1,-0.1402610698745841,2
-0.4822906170803945,1,-0.3941643204504735,2
-0.34260022594729933,0,-0.3839262861530586,1
0.7186498122194742,0,0.5467110314819554,3
0.04413605691429269,0,-0.13207064243665217,3
0.6944368110897378,0,1.3698489889941132,3
0.3132270770358157,1,0.6388533401586896,0
-0.28538059906567737,1,-0.21909393396467877,2
-0.5268388751488504,1,-0.2999744049142565,2
-0.7791365149155751,0,-0.34092654210391604,1
-0.2970138316387286,0,0.040952137189659586,1
-0.6553235015724711,1,-0.3675454312771948,2
0.5210069921529114,1,-0.11568978756078833,0
0.8030136484382157,0,0.9449705656513949,3
0.3502030472351989,0,0.7954952649091375,3
-1.091157521907728,0,-0.2999744049142565,1
-1.0018778052578547,0,-0.31840286664960327,1
-0.5548685536319502,0,-0.34092654210391604,1
-0.9521083325699978,0,-0.3511645764013309,1
0.44989465970504716,0,0.6316867161504991,3
0.74277121309273,0,1.0033273611466598,3
0.4786876736588196,0,1.1005886869721013,3
0.4813440810967604,1,-0.06654722293319683,0
0.6091264388873622,1,0.8149475300742257,0
-0.48967970443650577,0,-0.30918863578192984,1
1.377102989221703,1,1.17532633734323,0
0.8984916491099508,0,0.8159713335039672,3
-0.4378644926872462,0,-0.3562835935500384,1
0.025266404079264754,1,-0.3081648323521884,2
0.4608561570639064,0,0.6521627847453288,3
0.5792647552746482,0,1.1067315075505504,3
-0.9561387438551494,0,-0.395188123880215,1
0.20049769472687856,1,0.5159969285897108,0
0.11274464901835059,0,0.49756846685436396,3
0.7981588348447376,0,0.43204504735090865,3
0.2067265121675674,0,0.7934476580496544,3
0.20581050960276023,0,0.342974148963399,3
0.407056273090898,0,0.5159969285897108,3
-1.0529602149552686,0,-0.34195034553365755,1
-0.8573936673689353,0,-0.3818786792935756,1
-0.9241702543433788,1,-0.3122600460711543,2
-0.644606271564227,1,-0.35218837983107243,2
0.248129828096852,0,0.8169951369337087,3
-0.21213092729992977,0,-0.3388789352444331,1
0.670620744404751,1,1.3299206552341951,0
-0.4868400964856035,0,-0.3358075249552086,1
0.7042380385331746,0,0.5825441515229076,3
-0.5710512656102104,0,-0.3255694906577937,1
-0.47948154254831915,1,-0.35730739697977987,2
0.39911758419590243,0,0.35730739697977987,3
0.01544231790756351,1,-0.3583312004095214,2
0.419727641904064,0,0.5804965446634246,3
0.7720527617477329,0,0.7975428717686204,3
0.53444169643675,0,0.45764013309444584,3
0.5538914842294892,1,1.1077553109802918,0
0.7377331989862905,0,0.5170207320194523,3
-0.42821593233794386,0,-0.37983107243409264,1
-0.5363347684040182,0,-0.37675966214486817,1
0.05836463008763091,1,0.8333759918095726,0
-0.5202131232634118,1,-0.3644740209879703,2
0.35127171689414066,0,0.3849500895828001,3
0.26907575341210954,1,0.4248784233427182,0
-0.6871698574089341,1,-0.3040696186332224,2
-0.08746297822967238,1,-0.2579984642948554,2
0.21909254679246434,0,-0.11671359099052982,3
-0.2036426368660499,1,-0.11466598413104684,2
-0.9964428567066654,0,-0.3583312004095214,1
-0.6338279747183292,1,-0.23445098541080112,2
-0.3404934200482428,1,-0.14128487330432557,2
-1.056379957863882,0,-0.35730739697977987,1
-0.413559891301029,0,-0.3644740209879703,1
-0.37218710879057126,1,-0.012285641156897875,2
-0.6408506610485176,0,-0.32249808036856925,1
0.5553570883331806,0,1.2961351420527258,3
-0.49035143965069766,1,-0.347069362682365,2
-0.5761808799731306,0,-0.36140261069874585,1
0.9801990778907514,0,1.2060404402354747,3
-0.2763427070929132,0,-0.03890453033017661,1
0.33826448047387864,0,0.593805989250064,3
-1.0713718665078928,1,-0.3347837215254671,2
1.239733137919453,0,1.538776554901459,3
-0.08621110805776923,1,-0.34195034553365755,2
1.1412933956215077,0,1.5643716406449961,3
-0.7766938414094227,0,-0.38904530330176607,1
0.5763335470672651,0,0.9050422318914768,3
-0.7523892400232054,0,-0.3675454312771948,1
-0.26538120973405394,0,-0.3276170975172767,1
1.3369820768831486,1,1.6319426670079344,0
-0.5545021526060273,0,-0.38802149987202456,1
0.04996793991023175,0,0.4064499616073714,3
0.28067845256633384,0,0.48835423598669053,3
0.9043845989435437,1,0.39109291016124903,0
0.2324356508198223,0,0.06449961607371385,3
0.45768068150590824,1,0.6480675710263629,0
-1.3711489725504564,0,-0.2651650883030458,1
-0.6638728588440047,1,-0.24161760941899155,2
0.1188818662025587,1,0.198617865369849,0
-0.7379469329180789,0,-0.15561812132070643,1
1.302021312326341,0,1.9513693370872793,3
0.9801990778907514,0,1.2060404402354747,3
0.21197826020579524,1,0.42692603020220116,0
-0.17771976428200664,0,-0.20168927565907346,1
0.06254770846691704,0,0.14947530074225748,3
-1.08373790113279,0,-0.347069362682365,1
3.2213214863668287,0,1.2408497568466854,3
-0.3820799364904888,1,-0.3849500895828001,2
0.15433116546059664,0,0.6194010749936012,3
0.46989404903667065,0,0.593805989250064,3
0.8308295929895271,0,1.7363706168415665,3
-0.02660987450764862,0,-0.34092654210391604,1
0.6271716894140636,1,0.9572562068082928,0
-0.025754938780495253,0,0.4740209879703097,1
0.8671338279747183,0,1.7353468134118248,3
-0.04132698238221734,1,-0.02457128231379575,2
0.5274495435253885,0,1.1640644996160736,3
-1.0074654209031786,1,-0.33990273867417453,2
0.8999877866324693,1,0.7791144100332736,0
-0.3177460230221978,1,-0.21397491681597133,2
-0.747656560105035,0,-0.3675454312771948,1
-1.0271900094653599,0,-0.39109291016124903,1
0.9276205306708192,0,1.0094701817251088,3
-0.605615095722268,1,0.05426158177629895,2
0.14758327989985037,0,0.14947530074225748,3
0.06825745778754848,0,0.5231635525979011,3
-0.44119263533937897,0,0.06552341950345533,1
-0.4764282006656285,0,-0.25083184028666494,1
0.4196971084852371,0,0.7914000511901715,3
0.6872614576654148,0,0.7801382134630152,3
0.0982412750755702,1,0.8558996672638853,0
0.44674971756587584,0,0.21499872024571282,3
0.7711672926017527,0,1.5500383926286152,3
-0.7479924277121309,0,-0.30202201177373944,1
-0.11552319013159904,1,0.011261837727156386,2
1.0471588653781565,1,0.34195034553365755,0
0.7333363866752161,0,2.1397491681597134,3
0.6174620622271075,1,1.5090862554389557,0
0.22351989252236573,0,-0.33273611466598413,3
-0.45816921620713874,1,-0.38802149987202456,2
-0.8402949528258679,0,-0.34911696954184795,1
0.917636102714421,0,1.0094701817251088,3
-1.0018778052578547,0,-0.31840286664960327,1
0.3336844676498428,0,0.43921167135909905,3
-0.6445757381454001,0,-0.33375991809572564,1
-1.2621752007572289,0,-0.36140261069874585,1
1.1176910628683094,0,1.7609418991553623,3
0.09002778541113249,0,-0.20271307908881495,3
-0.4006442551372477,0,-0.0798566675198362,1
-1.0000763335470673,0,-0.38904530330176607,1
0.013694238343867363,0,-0.3265932940875352,1
